Year,Host_City,Host_Country,Total_Males,Total_Females,Total_Athletes,Summer,Winter,Discipline,Sport,Ath_Name,Gender,NOC,Home_Adv,Gold,Silver,Bronze,Total_Medals,NOC_Gold,NOC_Silver,NOC_Bronze,NOC_Total_Medals,NOC_Rating,NOC_Rank
2004,Athens,GRC,6296,4329,10625,True,False,Boxing,Boxing,"TISHCHENKO, Alexey",Men,RUS,False,1,0,0,1,29,28,35,92,178,2
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"NIZHEGORODOV, Denis",Men,RUS,False,0,1,0,1,29,28,35,92,178,2
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"VOYEVODIN, Aleksey",Men,RUS,False,0,0,1,1,29,28,35,92,178,2
2004,Athens,GRC,6296,4329,10625,True,False,Shooting,Shooting,"ALIFIRENKO, Sergey",Men,RUS,False,0,0,1,1,29,28,35,92,178,2
2004,Athens,GRC,6296,4329,10625,True,False,Shooting,Shooting,"POLIAKOV, Sergei",Men,RUS,False,0,1,0,1,29,28,35,92,178,2
2004,Athens,GRC,6296,4329,10625,True,False,Shooting,Shooting,"BLINOV, Alexander",Men,RUS,False,0,1,0,1,29,28,35,92,178,2
2004,Athens,GRC,6296,4329,10625,True,False,Shooting,Shooting,"LYKINE, Dmitri",Men,RUS,False,0,0,1,1,29,28,35,92,178,2
2004,Athens,GRC,6296,4329,10625,True,False,Shooting,Shooting,"ISAKOV, Vladimir",Men,RUS,False,0,0,1,1,29,28,35,92,178,2
2004,Athens,GRC,6296,4329,10625,True,False,Shooting,Shooting,"NESTRUEV, Mikhail",Men,RUS,False,1,1,0,2,29,28,35,92,178,2
2004,Athens,GRC,6296,4329,10625,True,False,Weightlifting,Weightlifting,"BERESTOV, Dmitry",Men,RUS,False,1,0,0,1,29,28,35,92,178,2
2004,Athens,GRC,6296,4329,10625,True,False,Weightlifting,Weightlifting,"PISAREVSKIY, Gleb",Men,RUS,False,0,0,1,1,29,28,35,92,178,2
2004,Athens,GRC,6296,4329,10625,True,False,Boxing,Boxing,"KAZAKOV, Sergey",Men,RUS,False,0,0,1,1,29,28,35,92,178,2
2004,Athens,GRC,6296,4329,10625,True,False,Wrestling Freestyle,Wrestling,"BATIROV, Mavlet",Men,RUS,False,1,0,0,1,29,28,35,92,178,2
2004,Athens,GRC,6296,4329,10625,True,False,Wrestling Greco-Roman,Wrestling,"MAMEDALIEV, Gueidar",Men,RUS,False,0,1,0,1,29,28,35,92,178,2
2004,Athens,GRC,6296,4329,10625,True,False,Boxing,Boxing,"POVETKIN, Alexander",Men,RUS,False,1,0,0,1,29,28,35,92,178,2
2004,Athens,GRC,6296,4329,10625,True,False,Judo,Judo,"TMENOV, Tamerlan",Men,RUS,False,0,1,0,1,29,28,35,92,178,2
2004,Athens,GRC,6296,4329,10625,True,False,Shooting,Shooting,"SEKARIC, Jasna",Women,SCG,False,0,1,0,1,0,2,0,2,4,61
2004,Athens,GRC,6296,4329,10625,True,False,Water Polo,Aquatics,"CIRIC, Aleksandar",Men,SCG,False,0,1,0,1,0,2,0,2,4,61
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"CEPLAK, Jolanda",Women,SLO,False,0,0,1,1,0,1,3,4,5,55
2004,Athens,GRC,6296,4329,10625,True,False,Judo,Judo,"ZOLNIR, Urska",Women,SLO,False,0,0,1,1,0,1,3,4,5,55
2004,Athens,GRC,6296,4329,10625,True,False,Rowing,Rowing,"COP, Iztok",Men,SLO,False,0,1,0,1,0,1,3,4,5,55
2004,Athens,GRC,6296,4329,10625,True,False,Sailing,Sailing,"?BOGAR, Vasilij",Men,SLO,False,0,0,1,1,0,1,3,4,5,55
2004,Athens,GRC,6296,4329,10625,True,False,Cycling Road,Cycling,"THURIG, Karin",Women,SUI,False,0,0,1,1,1,1,3,5,8,47
2004,Athens,GRC,6296,4329,10625,True,False,Fencing,Fencing,"FISCHER, Marcel",Men,SUI,False,1,0,0,1,1,1,3,5,8,47
2004,Athens,GRC,6296,4329,10625,True,False,Cycling Track,Cycling,"MARVULLI, Franco",Men,SUI,False,0,1,0,1,1,1,3,5,8,47
2004,Athens,GRC,6296,4329,10625,True,False,Triathlon,Triathlon,"RIEDERER, Sven",Men,SUI,False,0,0,1,1,1,1,3,5,8,47
2004,Athens,GRC,6296,4329,10625,True,False,Beach Volleyball,Volleyball,"HEUSCHER, Patrick",Men,SUI,False,0,0,1,1,1,1,3,5,8,47
2004,Athens,GRC,6296,4329,10625,True,False,Canoe Slalom,Canoe,"KALISKA, Elena",Women,SVK,False,1,0,0,1,2,2,2,6,12,37
2004,Athens,GRC,6296,4329,10625,True,False,Canoe Sprint,Canoe,"BACA, Juraj",Men,SVK,False,0,0,1,1,2,2,2,6,12,37
2004,Athens,GRC,6296,4329,10625,True,False,Canoe Slalom,Canoe,"HOCHSCHORNER, Pavol",Men,SVK,False,1,0,0,1,2,2,2,6,12,37
2004,Athens,GRC,6296,4329,10625,True,False,Canoe Slalom,Canoe,"MARTIKAN, Michal",Men,SVK,False,0,1,0,1,2,2,2,6,12,37
2004,Athens,GRC,6296,4329,10625,True,False,Judo,Judo,"KRNAC, Jozef",Men,SVK,False,0,1,0,1,2,2,2,6,12,37
2004,Athens,GRC,6296,4329,10625,True,False,Shooting,Shooting,"GONCI, Jozef",Men,SVK,False,0,0,1,1,2,2,2,6,12,37
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"KLUFT, Carolina",Women,SWE,False,1,0,0,1,4,2,1,7,17,24
2004,Athens,GRC,6296,4329,10625,True,False,Jumping,Equestrian,"BARYARD, Malin",Women,SWE,False,0,1,0,1,4,2,1,7,17,24
2004,Athens,GRC,6296,4329,10625,True,False,Sailing,Sailing,"TORGERSSON, Therese",Women,SWE,False,0,0,1,1,4,2,1,7,17,24
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"OLSSON, Christian",Men,SWE,False,1,0,0,1,4,2,1,7,17,24
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"HOLM, Stefan",Men,SWE,False,1,0,0,1,4,2,1,7,17,24
2004,Athens,GRC,6296,4329,10625,True,False,Canoe Sprint,Canoe,"NILSSON, Henrik",Men,SWE,False,1,0,0,1,4,2,1,7,17,24
2004,Athens,GRC,6296,4329,10625,True,False,Wrestling Greco-Roman,Wrestling,"ABRAHAMIAN, Ara",Men,SWE,False,0,1,0,1,4,2,1,7,17,24
2004,Athens,GRC,6296,4329,10625,True,False,Boxing,Boxing,"AL SHAMI, Naser",Men,SYR,False,0,0,1,1,0,0,1,1,1,73
2004,Athens,GRC,6296,4329,10625,True,False,Weightlifting,Weightlifting,"THONGSUK, Pawina",Women,THA,False,1,0,0,1,3,1,4,8,15,27
2004,Athens,GRC,6296,4329,10625,True,False,Weightlifting,Weightlifting,"KAMEAIM, Wandee",Women,THA,False,0,0,1,1,3,1,4,8,15,27
2004,Athens,GRC,6296,4329,10625,True,False,Weightlifting,Weightlifting,"POLSAK, Udomporn",Women,THA,False,1,0,0,1,3,1,4,8,15,27
2004,Athens,GRC,6296,4329,10625,True,False,Weightlifting,Weightlifting,"WIRATTHAWORN, Aree",Women,THA,False,0,0,1,1,3,1,4,8,15,27
2004,Athens,GRC,6296,4329,10625,True,False,Taekwondo,Taekwondo,"BOORAPOLCHAI, Yaowapa",Women,THA,False,0,0,1,1,3,1,4,8,15,27
2004,Athens,GRC,6296,4329,10625,True,False,Boxing,Boxing,"PRASATHINPHIMAI, Suriya",Men,THA,False,0,0,1,1,3,1,4,8,15,27
2004,Athens,GRC,6296,4329,10625,True,False,Boxing,Boxing,"BOONJUMNONG, Manus",Men,THA,False,1,0,0,1,3,1,4,8,15,27
2004,Athens,GRC,6296,4329,10625,True,False,Boxing,Boxing,"PETCHKOOM, Worapoj",Men,THA,False,0,1,0,1,3,1,4,8,15,27
2004,Athens,GRC,6296,4329,10625,True,False,Archery,Archery,"CHEN, Li Ju",Women,TPE,False,0,0,1,1,2,2,1,5,11,38
2004,Athens,GRC,6296,4329,10625,True,False,Taekwondo,Taekwondo,"CHEN, Shih Hsin",Women,TPE,False,1,0,0,1,2,2,1,5,11,38
2004,Athens,GRC,6296,4329,10625,True,False,Archery,Archery,"CHEN, Szu Yuan",Men,TPE,False,0,1,0,1,2,2,1,5,11,38
2004,Athens,GRC,6296,4329,10625,True,False,Taekwondo,Taekwondo,"HUANG, Chih-Hsiung",Men,TPE,False,0,1,0,1,2,2,1,5,11,38
2004,Athens,GRC,6296,4329,10625,True,False,Taekwondo,Taekwondo,"CHU, Mu Yen",Men,TPE,False,1,0,0,1,2,2,1,5,11,38
2004,Athens,GRC,6296,4329,10625,True,False,Swimming,Aquatics,"BOVELL, George Richard",Men,TTO,False,0,0,1,1,0,0,1,1,1,74
2004,Athens,GRC,6296,4329,10625,True,False,Weightlifting,Weightlifting,"TAYLAN, Nurcan",Women,TUR,False,1,0,0,1,3,3,5,11,20,21
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"APAK, Esref",Men,TUR,False,0,0,1,1,3,3,5,11,20,21
2004,Athens,GRC,6296,4329,10625,True,False,Wrestling Freestyle,Wrestling,"POLATCI, Aydin",Men,TUR,False,0,0,1,1,3,3,5,11,20,21
2004,Athens,GRC,6296,4329,10625,True,False,Wrestling Greco-Roman,Wrestling,"OZAL, Mehmet",Men,TUR,False,0,0,1,1,3,3,5,11,20,21
2004,Athens,GRC,6296,4329,10625,True,False,Weightlifting,Weightlifting,"ARABACIOGLU, Reyhan",Men,TUR,False,0,0,1,1,3,3,5,11,20,21
2004,Athens,GRC,6296,4329,10625,True,False,Weightlifting,Weightlifting,"SAGIR, Taner",Men,TUR,False,1,0,0,1,3,3,5,11,20,21
2004,Athens,GRC,6296,4329,10625,True,False,Taekwondo,Taekwondo,"TANRIKULU, Bahri",Men,TUR,False,0,1,0,1,3,3,5,11,20,21
2004,Athens,GRC,6296,4329,10625,True,False,Wrestling Greco-Roman,Wrestling,"EROGLU, Seref",Men,TUR,False,0,1,0,1,3,3,5,11,20,21
2004,Athens,GRC,6296,4329,10625,True,False,Weightlifting,Weightlifting,"ARTUC, Sedat",Men,TUR,False,0,0,1,1,3,3,5,11,20,21
2004,Athens,GRC,6296,4329,10625,True,False,Weightlifting,Weightlifting,"MUTLU, Halil",Men,TUR,False,1,0,0,1,3,3,5,11,20,21
2004,Athens,GRC,6296,4329,10625,True,False,Boxing,Boxing,"YALCINKAYA, Atagun",Men,TUR,False,0,1,0,1,3,3,5,11,20,21
2004,Athens,GRC,6296,4329,10625,True,False,Shooting,Shooting,"ALMAKTOUM, Shaikh Ahmed",Men,UAE,False,1,0,0,1,1,0,0,1,3,64
2004,Athens,GRC,6296,4329,10625,True,False,Gymnastics Rhythmic,Gymnastics,"BESSONOVA, Anna",Women,UKR,False,0,0,1,1,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"STYOPINA, Vita",Women,UKR,False,0,0,1,1,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Handball,Handball,"BORODINA, Anastasiya",Women,UKR,False,0,0,1,1,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Sailing,Sailing,"KALININA, Ganna",Women,UKR,False,0,1,0,1,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Canoe Sprint,Canoe,"BALABANOVA, Anya",Women,UKR,False,0,0,1,1,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Weightlifting,Weightlifting,"SKAKUN, Nataliya",Women,UKR,False,1,0,0,1,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"TERESHCHUK, Tetyana",Women,UKR,False,0,0,1,1,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Swimming,Aquatics,"KLOCHKOVA, Yana",Women,UKR,False,2,0,0,2,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Shooting,Shooting,"KOSTEVYCH, Olena",Women,UKR,False,1,0,0,1,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"KRASOVSKA, Olena",Women,UKR,False,0,1,0,1,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Wrestling Freestyle,Wrestling,"MERLENI, Irini",Women,UKR,False,1,0,0,1,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Fencing,Fencing,"TRETIAK, Vladislav",Men,UKR,False,0,0,1,1,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Rowing,Rowing,"BILOUSHCHENKO, Sergii",Men,UKR,False,0,0,1,1,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Gymnastics Artistic,Gymnastics,"GONCHAROV, Valeriy",Men,UKR,False,1,0,0,1,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Archery,Archery,"HRACHOV, Dmytro",Men,UKR,False,0,0,1,1,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Trampoline,Gymnastics,"NIKITIN, Yuri",Men,UKR,False,1,0,0,1,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Judo,Judo,"GONTIUK, Roman",Men,UKR,False,0,1,0,1,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Wrestling Freestyle,Wrestling,"TEDEYEV, Elbrus",Men,UKR,False,1,0,0,1,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Sailing,Sailing,"LEONCHUK, Georgii",Men,UKR,False,0,1,0,1,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Weightlifting,Weightlifting,"RAZORONOV, Igor",Men,UKR,False,0,1,0,1,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Swimming,Aquatics,"SERDINOV, Andriy",Men,UKR,False,0,0,1,1,8,5,9,22,43,14
2004,Athens,GRC,6296,4329,10625,True,False,Water Polo,Aquatics,"BEAUREGARD, Robin",Women,USA,False,0,0,1,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Cycling Road,Cycling,"DEMET-BARRY, Deirdre",Women,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Softball,Softball,"BERG, Laura",Women,USA,False,1,0,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Fencing,Fencing,"JACOBSON, Sada",Women,USA,False,0,0,1,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Fencing,Fencing,"ZAGUNIS, Mariel",Women,USA,False,1,0,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"KASTOR, Deena",Women,USA,False,0,0,1,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Football,Football,"BOXX, Shannon",Women,USA,False,1,0,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Rowing,Rowing,"COX, Alison",Women,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Synchronized Swimming,Aquatics,"BARTOSIK, Alison",Women,USA,False,0,0,2,2,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Shooting,Shooting,"RHODE, Kimberly",Women,USA,False,1,0,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Gymnastics Artistic,Gymnastics,"PATTERSON, Carly",Women,USA,False,1,2,0,3,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Basketball,Basketball,"BIRD, Sue",Women,USA,False,1,0,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Gymnastics Artistic,Gymnastics,"BHARDWAJ, Mohini",Women,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Eventing,Equestrian,"BLACK, Julie",Women,USA,False,0,0,1,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Synchronized Swimming,Aquatics,"CROW, Tamara",Women,USA,False,0,0,1,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Jumping,Equestrian,"MADDEN, Beezie",Women,USA,False,1,0,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Dressage,Equestrian,"MCDONALD, Debbie",Women,USA,False,0,0,1,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Canoe Slalom,Canoe,"GIDDENS, Rebecca",Women,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Eventing,Equestrian,"SEVERSON, Kimberly",Women,USA,False,0,1,1,2,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Triathlon,Triathlon,"WILLIAMS, Susan",Women,USA,False,0,0,1,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Beach Volleyball,Volleyball,"MAY, Misty",Women,USA,False,1,0,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Beach Volleyball,Volleyball,"MCPEAK, Holly",Women,USA,False,0,0,1,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Swimming,Aquatics,"MUNZ, Diana",Women,USA,False,0,0,1,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Wrestling Freestyle,Wrestling,"MCMANN, Sara",Women,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"HENDERSON, Monique",Women,USA,False,1,0,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Swimming,Aquatics,"JEFFREY, Rhi",Women,USA,False,1,0,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Swimming,Aquatics,"COPE, Haley",Women,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Swimming,Aquatics,"BENKO, Lindsay",Women,USA,False,1,1,0,2,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Taekwondo,Taekwondo,"ABDALLAH, Nia",Women,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Swimming,Aquatics,"SANDENO, Kaitlin",Women,USA,False,1,1,1,3,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Swimming,Aquatics,"BEARD, Amanda",Women,USA,False,1,2,0,3,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"FELIX, Allyson",Women,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"HAYES, Joanna",Women,USA,False,1,0,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"MORRISON, Melissa",Women,USA,False,0,0,1,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Swimming,Aquatics,"COUGHLIN, Natalie",Women,USA,False,2,2,1,5,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"WILLIAMS, Lauryn",Women,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Wrestling Freestyle,Wrestling,"MIRANDA, Patricia",Women,USA,False,0,0,1,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"NELSON, Adam",Men,USA,False,1,0,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"MACK, Timothy",Men,USA,False,1,0,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"STEVENSON, Toby",Men,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"KEFLEZIGHI, Mebrahtom",Men,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"MOFFITT, John",Men,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"PHILLIPS, Dwight",Men,USA,False,1,0,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Gymnastics Artistic,Gymnastics,"HAMM, Paul",Men,USA,False,1,2,0,3,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"HEMINGWAY, Matt",Men,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Rowing,Rowing,"AHRENS, Christian",Men,USA,False,1,0,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"CLAY, Bryan",Men,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Basketball,Basketball,"ANTHONY, Carmelo",Men,USA,False,0,0,1,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Sailing,Sailing,"LOVELL, John",Men,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Tennis,Tennis,"FISH, Mardy",Men,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Jumping,Equestrian,"KAPPLER, Chris",Men,USA,False,1,1,0,2,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Wrestling Greco-Roman,Wrestling,"GARDNER, Rulon",Men,USA,False,0,0,1,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Boxing,Boxing,"WARD, Andre",Men,USA,False,1,0,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Wrestling Freestyle,Wrestling,"SANDERSON, Cael",Men,USA,False,1,0,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Boxing,Boxing,"DIRRELL, Andre",Men,USA,False,0,0,1,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Taekwondo,Taekwondo,"LOPEZ, Steven",Men,USA,False,1,0,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Judo,Judo,"PEDRO, Jimmy",Men,USA,False,0,0,1,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Wrestling Freestyle,Wrestling,"KELLY, Jamill",Men,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Shooting,Shooting,"EMMONS, Matthew",Men,USA,False,1,0,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Shooting,Shooting,"ANTI, Michael",Men,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"MILLER, Coby",Men,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Swimming,Aquatics,"GANGLOFF, Mark",Men,USA,False,1,0,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Swimming,Aquatics,"DUSING, Nate",Men,USA,False,0,0,1,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Sailing,Sailing,"BURNHAM, Kevin",Men,USA,False,1,0,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Swimming,Aquatics,"VENDT, Erik",Men,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"BREW, Derrick",Men,USA,False,1,0,1,2,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"HARRIS, Otis",Men,USA,False,1,1,0,2,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"WARINER, Jeremy",Men,USA,False,2,0,0,2,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Swimming,Aquatics,"LOCHTE, Ryan",Men,USA,False,1,1,0,2,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"CRAWFORD, Shawn",Men,USA,False,1,1,0,2,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Swimming,Aquatics,"JENSEN, Larsen",Men,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"TRAMMELL, Terrence",Men,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Swimming,Aquatics,"CROCKER, Ian",Men,USA,False,1,1,1,3,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Swimming,Aquatics,"PHELPS, Michael",Men,USA,False,6,0,2,8,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Swimming,Aquatics,"HANSEN, Brendan",Men,USA,False,1,1,1,3,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"GATLIN, Justin",Men,USA,False,1,1,1,3,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Athletics,Athletics,"GREENE, Maurice",Men,USA,False,0,1,1,2,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Wrestling Freestyle,Wrestling,"ABAS, Stephen",Men,USA,False,0,1,0,1,43,42,28,113,241,1
2004,Athens,GRC,6296,4329,10625,True,False,Wrestling Freestyle,Wrestling,"TAYMAZOV, Artur",Men,UZB,False,1,0,0,1,2,1,2,5,10,41
2004,Athens,GRC,6296,4329,10625,True,False,Wrestling Freestyle,Wrestling,"IBRAGIMOV, Magomed",Men,UZB,False,0,1,0,1,2,1,2,5,10,41
2004,Athens,GRC,6296,4329,10625,True,False,Boxing,Boxing,"HAYDAROV, Utkirbek",Men,UZB,False,0,0,1,1,2,1,2,5,10,41
2004,Athens,GRC,6296,4329,10625,True,False,Wrestling Greco-Roman,Wrestling,"DOKTURISHIVILI, Alexandr",Men,UZB,False,1,0,0,1,2,1,2,5,10,41
2004,Athens,GRC,6296,4329,10625,True,False,Boxing,Boxing,"SULTONOV, Bahodirjon",Men,UZB,False,0,0,1,1,2,1,2,5,10,41
2004,Athens,GRC,6296,4329,10625,True,False,Taekwondo,Taekwondo,"CARMONA, Adriana",Women,VEN,False,0,0,1,1,0,0,2,2,2,70
2004,Athens,GRC,6296,4329,10625,True,False,Weightlifting,Weightlifting,"RUBIO, Israel Jose",Men,VEN,False,0,0,1,1,0,0,2,2,2,70
2004,Athens,GRC,6296,4329,10625,True,False,Swimming,Aquatics,"COVENTRY, Kirsty",Women,ZIM,False,1,1,1,3,1,1,1,3,6,52
2006,Turin,ITA,1550,959,2509,False,True,Freestyle Skiing,Skiing,"BEGG-SMITH, Dale",M,AUS,False,1,0,0,1,1,0,1,2,4,18
2006,Turin,ITA,1550,959,2509,False,True,Freestyle Skiing,Skiing,"CAMPLIN, Alisa",F,AUS,False,0,0,1,1,1,0,1,2,4,18
2006,Turin,ITA,1550,959,2509,False,True,Alpine Skiing,Skiing,"HERBST, Reinfried",M,AUT,False,0,1,0,1,12,6,7,25,55,2
2006,Turin,ITA,1550,959,2509,False,True,Alpine Skiing,Skiing,"MAIER, Hermann",M,AUT,False,0,1,1,2,12,6,7,25,55,2
2006,Turin,ITA,1550,959,2509,False,True,Alpine Skiing,Skiing,"RAICH, Benjamin",M,AUT,False,2,0,0,2,12,6,7,25,55,2
