Year,Host_City,Host_Country,Summer,Winter,Discipline,Sport,Event,Ath_Name,Gender,NOC,Home_Adv,Medal,Gold,Silver,Bronze,Total_Medals,Age
2000,Sydney,AUS,True,False,Athletics,Athletics,4x100m relay,"CLARKE-LEWIS, Eldece",Women,BAH,False,Gold,1,0,0,1,
2000,Sydney,AUS,True,False,Athletics,Athletics,4x100m relay,"EDWARDS, Torri",Women,USA,False,Bronze,0,0,1,1,23.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,4x100m medley,"BEDFORD, B J",Women,USA,False,Gold,1,0,0,1,28.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,4x100m medley,"CALUB, Dyana",Women,AUS,True,Silver,0,1,0,1,25.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,4x100m medley,"MINAMOTO, Sumika",Women,JPN,False,Bronze,0,0,1,1,21.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,4x100m freestyle,"GROOT, Chantal",Women,NED,False,Silver,0,1,0,1,18.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,4x100m freestyle,"JÖHNCKE, Louise",Women,SWE,False,Bronze,0,0,1,1,24.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,4x100m freestyle,"PHENIX, Erin",Women,USA,False,Gold,1,0,0,1,19.0
2000,Sydney,AUS,True,False,Taekwondo,Taekwondo,49 - 57 kg,"BIKCIN, Hamide",Women,TUR,False,Bronze,0,0,1,1,22.0
2000,Sydney,AUS,True,False,Taekwondo,Taekwondo,49 - 57 kg,"JUNG, Jae-Eun",Women,KOR,False,Gold,1,0,0,1,
2000,Sydney,AUS,True,False,Taekwondo,Taekwondo,49 - 57 kg,"TRAN, Hieu Ngan",Women,VIE,False,Silver,0,1,0,1,26.0
2000,Sydney,AUS,True,False,Weightlifting,Weightlifting,48kg,"INDRIYANI, Sri",Women,INA,False,Bronze,0,0,1,1,22.0
2000,Sydney,AUS,True,False,Weightlifting,Weightlifting,48kg,"NOTT, Tara",Women,USA,False,Gold,1,0,0,1,28.0
2000,Sydney,AUS,True,False,Weightlifting,Weightlifting,48kg,"RUMBEWAS, Raema Lisa",Women,INA,False,Silver,0,1,0,1,20.0
2000,Sydney,AUS,True,False,Judo,Judo,48 - 52kg,"KYE, Sun Hui",Women,PRK,False,Bronze,0,0,1,1,21.0
2000,Sydney,AUS,True,False,Judo,Judo,48 - 52kg,"LIU, Yuxiang",Women,CHN,False,Bronze,0,0,1,1,25.0
2000,Sydney,AUS,True,False,Judo,Judo,48 - 52kg,"SUGAWARA, Noriko",Women,JPN,False,Silver,0,1,0,1,28.0
2000,Sydney,AUS,True,False,Judo,Judo,48 - 52kg,"VERDECIA, Legna",Women,CUB,False,Gold,1,0,0,1,28.0
2000,Sydney,AUS,True,False,Sailing,Sailing,470,"ARMSTRONG, Jenny",Women,AUS,True,Gold,1,0,0,1,30.0
2000,Sydney,AUS,True,False,Sailing,Sailing,470,"GLASER, Pease",Women,USA,False,Silver,0,1,0,1,39.0
2000,Sydney,AUS,True,False,Sailing,Sailing,470,"PAKHOLCHIK, Olena",Women,UKR,False,Bronze,0,0,1,1,36.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,400m medley,"TAJIMA, Yasuko",Women,JPN,False,Silver,0,1,0,1,19.0
2000,Sydney,AUS,True,False,Athletics,Athletics,400m hurdles,"BIDOUANE, Nezha",Women,MAR,False,Bronze,0,0,1,1,31.0
2000,Sydney,AUS,True,False,Athletics,Athletics,400m hurdles,"HEMMINGS, Deon Marie",Women,JAM,False,Silver,0,2,0,2,32.0
2000,Sydney,AUS,True,False,Athletics,Athletics,400m hurdles,"PRIVALOVA, Irina",Women,RUS,False,Gold,1,0,1,2,32.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,400m freestyle,"BENNETT, Brooke",Women,USA,False,Gold,2,0,0,2,20.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,400m freestyle,"MUNZ, Diana",Women,USA,False,Silver,1,1,0,2,18.0
2000,Sydney,AUS,True,False,Athletics,Athletics,400m,"FENTON, Lorraine",Women,JAM,False,Silver,0,2,0,2,27.0
2000,Sydney,AUS,True,False,Athletics,Athletics,400m,"FREEMAN, Cathy",Women,AUS,True,Gold,1,0,0,1,27.0
2000,Sydney,AUS,True,False,Athletics,Athletics,400m,"MERRY, Katharine",Women,GBR,False,Bronze,0,0,1,1,26.0
2000,Sydney,AUS,True,False,Diving,Aquatics,3m springboard,"FU, Mingxia",Women,CHN,False,Gold,1,1,0,2,22.0
2000,Sydney,AUS,True,False,Diving,Aquatics,3m springboard,"GUO, Jingjing",Women,CHN,False,Silver,0,2,0,2,19.0
2000,Sydney,AUS,True,False,Diving,Aquatics,3m springboard,"LINDNER, Dörte",Women,GER,False,Bronze,0,0,1,1,26.0
2000,Sydney,AUS,True,False,Shooting,Shooting,25m pistol,"GROZDEVA, Maria",Women,BUL,False,Gold,1,0,0,1,28.0
2000,Sydney,AUS,True,False,Shooting,Shooting,25m pistol,"YAUHLEUSKAYA, Lalita",Women,BLR,False,Bronze,0,0,1,1,37.0
2000,Sydney,AUS,True,False,Athletics,Athletics,20km race walk,"PLAETZER, Kjersti",Women,NOR,False,Silver,0,1,0,1,28.0
2000,Sydney,AUS,True,False,Athletics,Athletics,20km race walk,"VASCO, Maria",Women,ESP,False,Bronze,0,0,1,1,25.0
2000,Sydney,AUS,True,False,Athletics,Athletics,20km race walk,"WANG, Liping",Women,CHN,False,Gold,1,0,0,1,27.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,200m medley,"COADA, Beatrice",Women,ROU,False,Silver,0,1,1,2,25.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,200m medley,"KLOCHKOVA, Yana",Women,UKR,False,Gold,2,1,0,3,18.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,200m medley,"TEUSCHER, Cristina",Women,USA,False,Bronze,0,0,1,1,22.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,200m freestyle,"POLL, Claudia",Women,CRC,False,Bronze,0,0,2,2,28.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,200m butterfly,"HYMAN, Misty",Women,USA,False,Gold,1,0,0,1,21.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,200m butterfly,"O'NEILL, Susan",Women,AUS,True,Silver,1,3,0,4,
2000,Sydney,AUS,True,False,Swimming,Aquatics,200m butterfly,"THOMAS, Petria",Women,AUS,True,Bronze,0,2,1,3,25.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,200m breaststroke,"BEARD, Amanda",Women,USA,False,Bronze,0,0,1,1,19.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,200m breaststroke,"KOVÁCS, Ágnes",Women,HUN,False,Gold,1,0,0,1,
2000,Sydney,AUS,True,False,Swimming,Aquatics,200m breaststroke,"KOWAL, Kristy",Women,USA,False,Silver,0,1,0,1,22.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,200m backstroke,"MARACINEANU, Roxana",Women,FRA,False,Silver,0,1,0,1,25.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,200m backstroke,"NAKAO, Miki",Women,JPN,False,Bronze,0,0,1,1,22.0
2000,Sydney,AUS,True,False,Athletics,Athletics,200m,"DAVIS, Pauline",Women,BAH,False,Gold,2,0,0,2,34.0
2000,Sydney,AUS,True,False,Athletics,Athletics,200m,"JAYASINGHE, Susanthika",Women,SRI,False,Silver,0,1,0,1,25.0
2000,Sydney,AUS,True,False,Athletics,Athletics,200m,"MCDONALD, Beverly",Women,JAM,False,Bronze,0,1,1,2,30.0
2000,Sydney,AUS,True,False,Athletics,Athletics,1500m,"MERAH-BENIDA, Nouria",Women,ALG,False,Gold,1,0,0,1,
2000,Sydney,AUS,True,False,Athletics,Athletics,1500m,"SZABO, Gabriela",Women,ROU,False,Bronze,1,0,1,2,25.0
2000,Sydney,AUS,True,False,Athletics,Athletics,1500m,"SZEKELY, Violeta",Women,ROU,False,Silver,0,1,0,1,35.0
2000,Sydney,AUS,True,False,Diving,Aquatics,10m platform,"LI, Na",Women,CHN,False,Silver,1,1,1,3,16.0
2000,Sydney,AUS,True,False,Diving,Aquatics,10m platform,"MONTMINY, Anne",Women,CAN,False,Bronze,0,1,1,2,25.0
2000,Sydney,AUS,True,False,Diving,Aquatics,10m platform,"WILKINSON, Laura",Women,USA,False,Gold,1,0,0,1,23.0
2000,Sydney,AUS,True,False,Shooting,Shooting,10m air rifle,"GAO, Jing",Women,CHN,False,Bronze,0,0,1,1,25.0
2000,Sydney,AUS,True,False,Shooting,Shooting,10m air rifle,"JOHNSON, Nancy",Women,USA,False,Gold,1,0,0,1,26.0
2000,Sydney,AUS,True,False,Shooting,Shooting,10m air rifle,"KANG, Cho-Hyun",Women,KOR,False,Silver,0,1,0,1,
2000,Sydney,AUS,True,False,Shooting,Shooting,10m air pistol,"FORDER, Annemarie",Women,AUS,True,Bronze,0,0,1,1,22.0
2000,Sydney,AUS,True,False,Shooting,Shooting,10m air pistol,"SEKARIC, Jasna",Women,YUG,False,Silver,0,1,0,1,35.0
2000,Sydney,AUS,True,False,Shooting,Shooting,10m air pistol,"TAO, Luna",Women,CHN,False,Gold,1,1,0,2,26.0
2000,Sydney,AUS,True,False,Athletics,Athletics,100m hurdles,"ALOZIE, Gloria",Women,NGR,False,Silver,0,1,0,1,23.0
2000,Sydney,AUS,True,False,Athletics,Athletics,100m hurdles,"MORRISON, Melissa",Women,USA,False,Bronze,0,0,1,1,29.0
2000,Sydney,AUS,True,False,Athletics,Athletics,100m hurdles,"SHISHIGINA, Olga",Women,KAZ,False,Gold,1,0,0,1,32.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,100m freestyle,"ALSHAMMAR, Therese",Women,SWE,False,Silver,0,2,1,3,23.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,100m freestyle,"THOMPSON, Jenny",Women,USA,False,Bronze,3,0,1,4,27.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,100m butterfly,"DE BRUIJN, Inge",Women,NED,False,Gold,3,1,0,4,27.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,100m butterfly,"MORAVCOVA, Martina",Women,SVK,False,Silver,0,2,0,2,24.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,100m butterfly,"TORRES, Dara",Women,USA,False,Bronze,2,0,3,5,33.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,100m breaststroke,"HEYNS, Penelope",Women,RSA,False,Bronze,0,0,1,1,26.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,100m breaststroke,"JONES, Leisel",Women,AUS,True,Silver,0,2,0,2,15.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,100m breaststroke,"QUANN, Megan",Women,USA,False,Gold,2,0,0,2,16.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,100m backstroke,"MOCANU, Diana",Women,ROU,False,Gold,2,0,0,2,16.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,100m backstroke,"NAKAMURA, Mai",Women,JPN,False,Silver,0,1,1,2,21.0
2000,Sydney,AUS,True,False,Swimming,Aquatics,100m backstroke,"ZHIVANEVSKAYA, Nina",Women,ESP,False,Bronze,0,0,1,1,23.0
2000,Sydney,AUS,True,False,Athletics,Athletics,100m,"LAWRENCE, Tanya",Women,JAM,False,Silver,0,2,0,2,25.0
2000,Sydney,AUS,True,False,Athletics,Athletics,100m,"OTTEY, Merlene",Women,JAM,False,Bronze,0,1,1,2,40.0
2000,Sydney,AUS,True,False,Athletics,Athletics,100m,"THANOU, Ekaterini",Women,GRE,False,Silver,0,1,0,1,25.0
2000,Sydney,AUS,True,False,Athletics,Athletics,10000m,"RIBEIRO, Fernanda",Women,POR,False,Bronze,0,0,1,1,31.0
2000,Sydney,AUS,True,False,Athletics,Athletics,10000m,"TULU, Derartu",Women,ETH,False,Gold,1,0,0,1,28.0
2000,Sydney,AUS,True,False,Athletics,Athletics,10000m,"WAMI, Gete",Women,ETH,False,Silver,0,1,1,2,26.0
2000,Sydney,AUS,True,False,Taekwondo,Taekwondo,- 49 kg,"BURNS, Lauren",Women,AUS,True,Gold,1,0,0,1,26.0
2000,Sydney,AUS,True,False,Taekwondo,Taekwondo,- 49 kg,"CHI, Shu-Ju",Women,TPE,False,Bronze,0,0,1,1,
2000,Sydney,AUS,True,False,Taekwondo,Taekwondo,- 49 kg,"MELENDEZ, Urbia",Women,CUB,False,Silver,0,1,0,1,28.0
2000,Sydney,AUS,True,False,Judo,Judo,- 48kg,"BRULETOVA, Lyubov",Women,RUS,False,Silver,0,1,0,1,27.0
2000,Sydney,AUS,True,False,Judo,Judo,- 48kg,"GRADANTE, Anna-Maria",Women,GER,False,Bronze,0,0,1,1,
2000,Sydney,AUS,True,False,Judo,Judo,- 48kg,"SIMONS, Ann",Women,BEL,False,Bronze,0,0,1,1,20.0
2000,Sydney,AUS,True,False,Judo,Judo,- 48kg,"TAMURA, Ryoko",Women,JPN,False,Gold,1,0,0,1,25.0
2000,Sydney,AUS,True,False,Weightlifting,Weightlifting,+75kg,"DING, Meiyuan",Women,CHN,False,Gold,1,0,0,1,21.0
2000,Sydney,AUS,True,False,Weightlifting,Weightlifting,+75kg,"HAWORTH, Cheryl",Women,USA,False,Bronze,0,0,1,1,17.0
2000,Sydney,AUS,True,False,Weightlifting,Weightlifting,+75kg,"WROBEL, Agata",Women,POL,False,Silver,0,1,0,1,19.0
2000,Sydney,AUS,True,False,Judo,Judo,+ 78kg,"BELTRAN, Daima Mayelis",Women,CUB,False,Silver,0,1,0,1,28.0
2000,Sydney,AUS,True,False,Judo,Judo,+ 78kg,"KIM, Seon-Young",Women,KOR,False,Bronze,0,0,1,1,
2000,Sydney,AUS,True,False,Judo,Judo,+ 78kg,"YAMASHITA, Mayumi",Women,JPN,False,Bronze,0,0,1,1,25.0
2000,Sydney,AUS,True,False,Judo,Judo,+ 78kg,"YUAN, Hua",Women,CHN,False,Gold,1,0,0,1,26.0
2000,Sydney,AUS,True,False,Taekwondo,Taekwondo,+ 67 kg,"BOSSHART, Dominique",Women,CAN,False,Bronze,0,0,1,1,23.0
2000,Sydney,AUS,True,False,Taekwondo,Taekwondo,+ 67 kg,"CHEN, Zhong",Women,CHN,False,Gold,1,0,0,1,18.0
2000,Sydney,AUS,True,False,Taekwondo,Taekwondo,+ 67 kg,"IVANOVA, Natalia",Women,RUS,False,Silver,0,1,0,1,29.0
2000,Sydney,AUS,True,False,Fencing,Fencing,épée individual,"KOLOBKOV, Pavel",Men,RUS,False,Gold,1,0,0,1,31.0
2000,Sydney,AUS,True,False,Fencing,Fencing,épée individual,"LEE, Sang-Ki",Men,KOR,False,Bronze,0,0,1,1,
2000,Sydney,AUS,True,False,Fencing,Fencing,épée individual,"OBRY, Hugues",Men,FRA,False,Silver,0,2,0,2,27.0
2000,Sydney,AUS,True,False,Fencing,Fencing,épée Team,"DI MARTINO, Jean-Francois",Men,FRA,False,Silver,0,1,0,1,
2000,Sydney,AUS,True,False,Fencing,Fencing,épée Team,"LOYOLA, Nelson",Men,CUB,False,Bronze,0,0,1,1,32.0
2000,Sydney,AUS,True,False,Fencing,Fencing,épée Team,"MAZZONI, Angelo",Men,ITA,False,Gold,1,0,0,1,39.0
2000,Sydney,AUS,True,False,Water Polo,Aquatics,water polo,"BALACHOV, Roman",Men,RUS,False,Silver,0,1,0,1,23.0
2000,Sydney,AUS,True,False,Water Polo,Aquatics,water polo,"BENEDEK, Tibor",Men,HUN,False,Gold,1,0,0,1,28.0
2000,Sydney,AUS,True,False,Water Polo,Aquatics,water polo,"CIRIC, Aleksandar",Men,YUG,False,Bronze,0,0,1,1,23.0
2000,Sydney,AUS,True,False,Volleyball,Volleyball,volleyball,"BATEZ, Vladimir",Men,YUG,False,Gold,1,0,0,1,31.0
2000,Sydney,AUS,True,False,Volleyball,Volleyball,volleyball,"BRACCI, Marco",Men,ITA,False,Bronze,0,0,1,1,34.0
2000,Sydney,AUS,True,False,Gymnastics Artistic,Gymnastics,vault,"BLANIK, Leszek",Men,POL,False,Bronze,0,0,1,1,23.0
2000,Sydney,AUS,True,False,Gymnastics Artistic,Gymnastics,vault,"DEFERR, Gervasio",Men,ESP,False,Gold,1,0,0,1,20.0
2000,Sydney,AUS,True,False,Athletics,Athletics,triple jump,"EDWARDS, Jonathan",Men,GBR,False,Gold,1,0,0,1,28.0
2000,Sydney,AUS,True,False,Athletics,Athletics,triple jump,"GARCÍA, Yoel",Men,CUB,False,Silver,0,1,0,1,
2000,Sydney,AUS,True,False,Athletics,Athletics,triple jump,"KAPUSTIN, Denis",Men,RUS,False,Bronze,0,0,1,1,30.0
2000,Sydney,AUS,True,False,Cycling Road,Cycling,time trial,"EKIMOV, Vyacheslav",Men,RUS,False,Gold,1,0,0,1,34.0
2000,Sydney,AUS,True,False,Diving,Aquatics,synchronized 3m,"DOBROSKOK, Aleksandr",Men,RUS,False,Silver,0,1,0,1,18.0
2000,Sydney,AUS,True,False,Diving,Aquatics,synchronized 3m,"NEWBERY, Robert",Men,AUS,True,Bronze,0,0,1,1,21.0
2000,Sydney,AUS,True,False,Diving,Aquatics,synchronized 3m,"XIAO, Hailiang",Men,CHN,False,Gold,1,0,0,1,23.0
2000,Sydney,AUS,True,False,Diving,Aquatics,synchronized 10m,"HEMPEL, Jan",Men,GER,False,Bronze,0,0,1,1,29.0
2000,Sydney,AUS,True,False,Diving,Aquatics,synchronized 10m,"LUKASHIN, Igor",Men,RUS,False,Gold,1,0,0,1,21.0
2000,Sydney,AUS,True,False,Rowing,Rowing,single sculls,"MÜLLER, Xeno",Men,SUI,False,Silver,0,1,0,1,
2000,Sydney,AUS,True,False,Rowing,Rowing,single sculls,"WADDELL, Rob",Men,NZL,False,Gold,1,0,0,1,25.0
2000,Sydney,AUS,True,False,Athletics,Athletics,shot put,"GODINA, John",Men,USA,False,Bronze,0,0,1,1,28.0
2000,Sydney,AUS,True,False,Athletics,Athletics,shot put,"HARJU, Arsi",Men,FIN,False,Gold,1,0,0,1,26.0
2000,Sydney,AUS,True,False,Athletics,Athletics,shot put,"NELSON, Adam",Men,USA,False,Silver,0,1,0,1,25.0
2000,Sydney,AUS,True,False,Fencing,Fencing,sabre individual,"COVALIU, Mihai",Men,ROU,False,Gold,1,0,0,1,23.0
2000,Sydney,AUS,True,False,Fencing,Fencing,sabre individual,"GOURDAIN, Mathieu",Men,FRA,False,Silver,0,2,0,2,26.0
2000,Sydney,AUS,True,False,Fencing,Fencing,sabre individual,"KOTHNY, Wiradech",Men,GER,False,Bronze,0,0,2,2,21.0
2000,Sydney,AUS,True,False,Fencing,Fencing,sabre Team,"BAUER, Dennis",Men,GER,False,Bronze,0,0,1,1,20.0
2000,Sydney,AUS,True,False,Fencing,Fencing,sabre Team,"CHARIKOV, Serguei",Men,RUS,False,Gold,1,0,0,1,26.0
2000,Sydney,AUS,True,False,Fencing,Fencing,sabre Team,"PILLET, Julien",Men,FRA,False,Silver,0,1,0,1,23.0
2000,Sydney,AUS,True,False,Gymnastics Artistic,Gymnastics,rings,"CSOLLÁNY, Szilveszter",Men,HUN,False,Gold,1,0,0,1,
2000,Sydney,AUS,True,False,Gymnastics Artistic,Gymnastics,rings,"TAMPAKOS, Dimosthenis",Men,GRE,False,Silver,0,1,0,1,24.0
2000,Sydney,AUS,True,False,Rowing,Rowing,quadruple sculls,"ABBAGNALE, Agostino",Men,ITA,False,Gold,1,0,0,1,34.0
2000,Sydney,AUS,True,False,Rowing,Rowing,quadruple sculls,"BARTMAN, Michiel",Men,NED,False,Silver,0,1,0,1,33.0
2000,Sydney,AUS,True,False,Rowing,Rowing,quadruple sculls,"GEISLER, Marco",Men,GER,False,Bronze,0,0,1,1,26.0
2000,Sydney,AUS,True,False,Gymnastics Artistic,Gymnastics,pommel horse,"POUJADE, Eric",Men,FRA,False,Silver,0,1,0,1,28.0
2000,Sydney,AUS,True,False,Gymnastics Artistic,Gymnastics,pommel horse,"URZICA, Marius",Men,ROU,False,Gold,1,0,0,1,25.0
2000,Sydney,AUS,True,False,Athletics,Athletics,pole vault,"JOHNSON, Lawrence",Men,USA,False,Silver,0,1,0,1,26.0
2000,Sydney,AUS,True,False,Athletics,Athletics,pole vault,"TARASOV, Maksim",Men,RUS,False,Bronze,0,0,1,1,30.0
2000,Sydney,AUS,True,False,Gymnastics Artistic,Gymnastics,parallel bars,"LI, Xiaopeng",Men,CHN,False,Gold,2,0,0,2,19.0
2000,Sydney,AUS,True,False,Athletics,Athletics,marathon,"ABERA, Gezahegne",Men,ETH,False,Gold,1,0,0,1,22.0
2000,Sydney,AUS,True,False,Athletics,Athletics,marathon,"CHEPCHUMBA, Joyce",Men,KEN,False,Bronze,0,0,1,1,30.0
2000,Sydney,AUS,True,False,Athletics,Athletics,marathon,"TOLA, Tesfaye",Men,ETH,False,Bronze,0,0,1,1,26.0
2000,Sydney,AUS,True,False,Athletics,Athletics,marathon,"WAINAINA, Erick",Men,KEN,False,Silver,0,1,0,1,27.0
2000,Sydney,AUS,True,False,Athletics,Athletics,long jump,"PEDROSO, Ivan",Men,CUB,False,Gold,1,0,0,1,28.0
2000,Sydney,AUS,True,False,Athletics,Athletics,long jump,"SCHURENKO, Roman",Men,UKR,False,Bronze,0,0,1,1,24.0
2000,Sydney,AUS,True,False,Athletics,Athletics,long jump,"TAURIMA, Jai",Men,AUS,True,Silver,0,1,0,1,28.0
2000,Sydney,AUS,True,False,Rowing,Rowing,lightweight doubles,"CHAPELLE, Thibaud",Men,FRA,False,Bronze,0,0,1,1,23.0
2000,Sydney,AUS,True,False,Rowing,Rowing,lightweight doubles,"KUCHARSKI, Tomasz",Men,POL,False,Gold,1,0,0,1,26.0
2000,Sydney,AUS,True,False,Rowing,Rowing,lightweight doubles,"LUINI, Elia",Men,ITA,False,Silver,0,1,0,1,21.0
2000,Sydney,AUS,True,False,Rowing,Rowing,lightweight 4,"BALMFORTH, Darren",Men,AUS,True,Silver,0,1,0,1,28.0
2000,Sydney,AUS,True,False,Rowing,Rowing,lightweight 4,"BETTE, Jean-Christophe",Men,FRA,False,Gold,1,0,0,1,
2000,Sydney,AUS,True,False,Rowing,Rowing,lightweight 4,"EBBESEN, Eskild",Men,DEN,False,Bronze,0,0,1,1,28.0
2000,Sydney,AUS,True,False,Athletics,Athletics,javelin throw,"BACKLEY, Steve",Men,GBR,False,Silver,0,1,0,1,31.0
2000,Sydney,AUS,True,False,Athletics,Athletics,javelin throw,"MAKAROV, Sergey",Men,RUS,False,Bronze,0,0,1,1,27.0
2000,Sydney,AUS,True,False,Athletics,Athletics,javelin throw,"?ELEZNÝ, Jan",Men,CZE,False,Gold,1,0,0,1,
2000,Sydney,AUS,True,False,Cycling Road,Cycling,individual road,"KLÖDEN, Andreas",Men,GER,False,Bronze,0,0,1,1,25.0
2000,Sydney,AUS,True,False,Cycling Road,Cycling,individual road,"ULLRICH, Jan",Men,GER,False,Gold,1,1,0,2,27.0
2000,Sydney,AUS,True,False,Cycling Road,Cycling,individual road,"VINOKUROV, Alexandr",Men,KAZ,False,Silver,0,1,0,1,27.0
2000,Sydney,AUS,True,False,Gymnastics Artistic,Gymnastics,individual all-around,"BERESH, Oleksandr",Men,UKR,False,Bronze,0,1,1,2,23.0
2000,Sydney,AUS,True,False,Gymnastics Artistic,Gymnastics,horizontal bar,"LEE, Joo-Hyung",Men,KOR,False,Bronze,0,1,1,2,
2000,Sydney,AUS,True,False,Gymnastics Artistic,Gymnastics,horizontal bar,"VARONIAN, Benjamin",Men,FRA,False,Silver,0,1,0,1,20.0
2000,Sydney,AUS,True,False,Hockey,Hockey,hockey,"BRENNAN, Michael",Men,AUS,True,Bronze,0,0,1,1,25.0
2000,Sydney,AUS,True,False,Hockey,Hockey,hockey,"BRINKMAN, Jacques",Men,NED,False,Gold,1,0,0,1,34.0
2000,Sydney,AUS,True,False,Hockey,Hockey,hockey,"HAN, Hyung-Bae",Men,KOR,False,Silver,0,1,0,1,
2000,Sydney,AUS,True,False,Athletics,Athletics,high jump,"HAMMAD, Abderrahmane",Men,ALG,False,Bronze,0,0,1,1,23.0
2000,Sydney,AUS,True,False,Athletics,Athletics,high jump,"SOTOMAYOR, Javier",Men,CUB,False,Silver,0,1,0,1,33.0
2000,Sydney,AUS,True,False,Handball,Handball,handball,"ANDERSSON, Magnus",Men,SWE,False,Silver,0,1,0,1,34.0
2000,Sydney,AUS,True,False,Handball,Handball,handball,"BARRUFET, David",Men,ESP,False,Bronze,0,0,1,1,30.0
2000,Sydney,AUS,True,False,Handball,Handball,handball,"FILIPPOV, Dmitriy",Men,RUS,False,Gold,1,0,0,1,31.0
2000,Sydney,AUS,True,False,Athletics,Athletics,hammer throw,"ASTAPKOVICH, Igor",Men,BLR,False,Bronze,0,0,1,1,37.0
2000,Sydney,AUS,True,False,Athletics,Athletics,hammer throw,"VIZZONI, Nicola",Men,ITA,False,Silver,0,1,0,1,27.0
2000,Sydney,AUS,True,False,Football,Football,football,"ABANDA, Patrice",Men,CMR,False,Gold,1,0,0,1,22.0
2000,Sydney,AUS,True,False,Football,Football,football,"ALBELDA, David",Men,ESP,False,Silver,0,1,0,1,23.0
2000,Sydney,AUS,True,False,Football,Football,football,"ALVAREZ, Cristian",Men,CHI,False,Bronze,0,0,1,1,20.0
2000,Sydney,AUS,True,False,Fencing,Fencing,foil individual,"KIM, Young-Ho",Men,KOR,False,Gold,1,0,0,1,
2000,Sydney,AUS,True,False,Fencing,Fencing,foil individual,"SHEVSHENKO, Dimitri",Men,RUS,False,Bronze,0,0,1,1,33.0
2000,Sydney,AUS,True,False,Fencing,Fencing,foil Team,"CROSTA, Daniele",Men,ITA,False,Bronze,0,0,1,1,30.0
2000,Sydney,AUS,True,False,Fencing,Fencing,foil Team,"DONG, Zhaozhi",Men,CHN,False,Silver,0,1,0,1,27.0
2000,Sydney,AUS,True,False,Fencing,Fencing,foil Team,"FERRARI, Jean-Noël",Men,FRA,False,Gold,1,0,0,1,
2000,Sydney,AUS,True,False,Gymnastics Artistic,Gymnastics,floor exercises,"IOVTCHEV, Iordan",Men,BUL,False,Bronze,0,0,2,2,27.0
2000,Sydney,AUS,True,False,Gymnastics Artistic,Gymnastics,floor exercises,"VIHROVS, Igors",Men,LAT,False,Gold,1,0,0,1,22.0
2000,Sydney,AUS,True,False,Rowing,Rowing,eight with coxswain ,"ATTRILL, Louis",Men,GBR,False,Gold,1,0,0,1,25.0
2000,Sydney,AUS,True,False,Rowing,Rowing,eight with coxswain ,"BORASKA, Igor",Men,CRO,False,Bronze,0,0,1,1,30.0
2000,Sydney,AUS,True,False,Rowing,Rowing,eight with coxswain ,"BURKE, Daniel",Men,AUS,True,Silver,0,1,0,1,26.0
2000,Sydney,AUS,True,False,Shooting,Shooting,double trap 150,"ALDEEHANI, Fehaid",Men,KUW,False,Bronze,0,0,1,1,34.0
2000,Sydney,AUS,True,False,Shooting,Shooting,double trap 150,"FAULDS, Richard",Men,GBR,False,Gold,1,0,0,1,23.0
2000,Sydney,AUS,True,False,Shooting,Shooting,double trap 150,"MARK, Russell",Men,AUS,True,Silver,0,1,0,1,36.0
2000,Sydney,AUS,True,False,Rowing,Rowing,double sculls,"BEKKEN, Fredrik",Men,NOR,False,Silver,0,1,0,1,25.0
2000,Sydney,AUS,True,False,Rowing,Rowing,double sculls,"CALABRESE, Giovanni",Men,ITA,False,Bronze,0,0,1,1,34.0
2000,Sydney,AUS,True,False,Rowing,Rowing,double sculls,"COP, Iztok",Men,SLO,False,Gold,1,0,0,1,28.0
2000,Sydney,AUS,True,False,Athletics,Athletics,discus throw,"ALEKNA, Virgilijus",Men,LTU,False,Gold,1,0,0,1,28.0
