Source,Target
ROU,HUN
EUN,USA
EUN,ROU
EUN,HUN
USA,ROU
USA,HUN
ROU,HUN
ROU,EUN
ROU,USA
EUN,USA
USA,CHN
USA,EUN
CHN,EUN
EUN,ROU
EUN,HUN
ROU,HUN
EUN,EUN
EUN,ESP
EUN,ESP
EUN,KOR
EUN,NOR
KOR,NOR
GBR,ESP
GBR,GER
ESP,GER
FRA,JPN
FRA,CHN
FRA,CUB
JPN,CHN
JPN,CUB
CHN,CUB
CUB,TUR
CUB,FRA
CUB,JPN
TUR,FRA
TUR,JPN
FRA,JPN
CHN,GBR
CHN,ESP
CHN,JPN
GBR,ESP
GBR,JPN
ESP,JPN
CUB,JPN
CUB,ESP
CUB,GBR
JPN,ESP
JPN,GBR
ESP,GBR
EUN,CHN
EUN,FRA
EUN,ISR
CHN,FRA
CHN,ISR
FRA,ISR
GBR,BEL
GBR,CUB
GBR,ITA
BEL,CUB
BEL,ITA
CUB,ITA
NED,FRA
NED,KOR
NED,JPN
FRA,KOR
FRA,JPN
KOR,JPN
GER,CAN
GER,USA
CAN,USA
USA,CAN
USA,GER
CAN,GER
CHN,GER
CHN,ROU
GER,ROU
GER,CAN
GER,ROU
CAN,ROU
EUN,GER
EUN,ROU
GER,ROU
CAN,ROU
CAN,BEL
ROU,BEL
USA,ESP
USA,NZL
ESP,NZL
USA,NOR
USA,ESP
NOR,ESP
NED,NZL
NED,CHN
NZL,CHN
BUL,EUN
BUL,IOP
EUN,IOP
IOP,KOR
IOP,BUL
KOR,BUL
MGL,EUN
MGL,CHN
EUN,CHN
POL,USA
POL,BUL
USA,BUL
USA,HUN
USA,HUN
HUN,HUN
AUS,EUN
AUS,USA
EUN,USA
FRA,CHN
FRA,USA
CHN,USA
GER,CHN
GER,USA
CHN,USA
AUS,HUN
AUS,GER
HUN,GER
USA,JPN
USA,CHN
JPN,CHN
AUS,USA
AUS,CHN
USA,CHN
GER,USA
GER,GER
USA,GER
GER,CHN
GER,USA
CHN,USA
AUS,GER
AUS,USA
GER,USA
USA,HUN
USA,CHN
HUN,CHN
GER,USA
GER,CHN
USA,CHN
EUN,USA
EUN,GER
USA,GER
USA,CHN
USA,CHN
CHN,CHN
GER,USA
GER,AUS
USA,AUS
JPN,USA
JPN,CAN
USA,CAN
JPN,USA
JPN,CAN
USA,CAN
KOR,PRK
KOR,CHN
KOR,CHN
PRK,CHN
PRK,CHN
CHN,CHN
KOR,PRK
KOR,CHN
KOR,CHN
PRK,CHN
PRK,CHN
CHN,CHN
AUS,EUN
AUS,USA
AUS,ESP
EUN,USA
EUN,ESP
USA,ESP
USA,ESP
USA,USA
USA,GER
ESP,USA
ESP,GER
USA,GER
USA,CUB
USA,EUN
CUB,EUN
KOR,USA
KOR,SWE
USA,SWE
ITA,USA
ITA,KOR
USA,KOR
MAR,ETH
MAR,KEN
ETH,KEN
TTO,CAN
TTO,NAM
CAN,NAM
GER,USA
GER,USA
USA,USA
KEN,ALG
KEN,ESP
ALG,ESP
TTO,USA
TTO,NAM
USA,NAM
MEX,ECU
MEX,RUS
ECU,RUS
ITA,KEN
ITA,KEN
KEN,KEN
UGA,USA
UGA,GBR
USA,GBR
USA,USA
USA,ZAM
USA,ZAM
BRA,CAN
BRA,USA
CAN,USA
JAM,USA
JAM,GBR
USA,GBR
MAR,BDI
MAR,KEN
BDI,KEN
ESP,POL
ESP,RUS
POL,RUS
KEN,NOR
KEN,RSA
NOR,RSA
CZE,USA
CZE,GER
USA,GER
BLR,GER
BLR,BLR
GER,BLR
UKR,HUN
UKR,USA
HUN,USA
GBR,USA
GBR,POL
USA,POL
FIN,CZE
FIN,GBR
CZE,GBR
USA,USA
USA,JAM
USA,JAM
KEN,RSA
KEN,KOR
RSA,KOR
GER,FRA
GER,RUS
FRA,RUS
UKR,USA
UKR,USA
USA,USA
CUB,USA
CUB,GBR
USA,GBR
INA,CHN
INA,INA
INA,KOR
INA,MAS
INA,KOR
CHN,INA
CHN,KOR
CHN,MAS
CHN,KOR
INA,KOR
INA,MAS
INA,KOR
KOR,MAS
KOR,KOR
MAS,KOR
MAS,DEN
MAS,CHN
DEN,CHN
USA,CUB
USA,JPN
CUB,JPN
LTU,USA
LTU,YUG
USA,YUG
CAN,USA
CAN,USA
USA,USA
NGR,RUS
NGR,UKR
NGR,TGA
RUS,UKR
RUS,TGA
UKR,TGA
UKR,ESP
UKR,BUL
UKR,PHI
ESP,BUL
ESP,PHI
BUL,PHI
GER,RUS
GER,CUB
GER,KAZ
RUS,CUB
RUS,KAZ
CUB,KAZ
THA,RUS
THA,HUN
THA,CUB
RUS,HUN
RUS,CUB
HUN,CUB
ARG,USA
ARG,THA
ARG,BUL
USA,THA
USA,BUL
THA,BUL
USA,ROU
USA,ALG
USA,BUL
ROU,ALG
ROU,BUL
ALG,BUL
TUN,KAZ
TUN,CUB
TUN,GER
KAZ,CUB
KAZ,GER
CUB,GER
PUR,ROU
PUR,RUS
PUR,CUB
ROU,RUS
ROU,CUB
RUS,CUB
KAZ,UZB
KAZ,USA
KAZ,CUB
UZB,USA
UZB,CUB
USA,CUB
ALG,USA
ALG,CUB
ALG,TUR
USA,CUB
USA,TUR
CUB,TUR
USA,GER
USA,KAZ
USA,KOR
GER,KAZ
GER,KOR
KAZ,KOR
USA,GER
USA,CUB
USA,CAN
GER,CUB
GER,CAN
CUB,CAN
FRA,SVK
FRA,CZE
SVK,CZE
GER,FRA
GER,CZE
FRA,CZE
GER,GER
GER,SLO
GER,SLO
HUN,CZE
HUN,LAT
CZE,LAT
HUN,CZE
HUN,SVK
CZE,SVK
HUN,GER
HUN,ROU
GER,ROU
ROU,HUN
ROU,MDA
HUN,MDA
AUS,NOR
AUS,ITA
NOR,ITA
POL,ITA
POL,NOR
ITA,NOR
BUL,ITA
BUL,GER
ITA,GER
AUS,GER
AUS,ITA
GER,ITA
RUS,GER
RUS,HUN
GER,HUN
GBR,SUI
GBR,DEN
SUI,DEN
GBR,ESP
GBR,ESP
ESP,ESP
JPN,FRA
JPN,USA
FRA,USA
AUS,ITA
AUS,FRA
ITA,FRA
AUS,ITA
AUS,CAN
ITA,CAN
CAN,GER
CAN,USA
GER,USA
AUS,FRA
AUS,RUS
FRA,RUS
CHN,RUS
CHN,GER
RUS,GER
USA,CHN
USA,CHN
CHN,CHN
USA,GER
USA,NED
GER,NED
NZL,AUS
NZL,USA
AUS,USA
CUB,RUS
CUB,POL
RUS,POL
FRA,ITA
FRA,FRA
ITA,FRA
ITA,RUS
ITA,HUN
RUS,HUN
FRA,RUS
FRA,RUS
RUS,RUS
FRA,ITA
FRA,RUS
ITA,RUS
HUN,RUS
HUN,CUB
RUS,CUB
BRA,NGR
BRA,ARG
NGR,ARG
UKR,RUS
UKR,CHN
RUS,CHN
RUS,GRE
RUS,CHN
GRE,CHN
CHN,RUS
CHN,BLR
CHN,GER
CHN,BUL
RUS,BLR
RUS,GER
RUS,BUL
BLR,GER
BLR,BUL
GER,BUL
BLR,CHN
BLR,RUS
CHN,RUS
BLR,UKR
BLR,USA
UKR,USA
RUS,SUI
RUS,ROU
SUI,ROU
ITA,ROU
ITA,HUN
ROU,HUN
BLR,RUS
BLR,KOR
RUS,KOR
ESP,CRO
ESP,SWE
CRO,SWE
AUS,NED
AUS,ESP
NED,ESP
GER,BEL
GER,FRA
GER,ESP
BEL,FRA
BEL,ESP
FRA,ESP
MGL,GER
MGL,JPN
MGL,ITA
GER,JPN
GER,ITA
JPN,ITA
BRA,CUB
BRA,GER
BRA,JPN
CUB,GER
CUB,JPN
GER,JPN
FRA,USA
FRA,JPN
FRA,KOR
USA,JPN
USA,KOR
JPN,KOR
KOR,GEO
KOR,FRA
KOR,JPN
GEO,FRA
GEO,JPN
FRA,JPN
NED,GER
NED,KOR
NED,UZB
GER,KOR
GER,UZB
KOR,UZB
BRA,FRA
BRA,POL
BRA,KOR
FRA,POL
FRA,KOR
POL,KOR
GER,SUI
BRA,GER
BRA,USA
GER,USA
HUN,KAZ
HUN,RUS
KAZ,RUS
FRA,NED
FRA,SUI
NED,SUI
GBR,AUS
GBR,FRA
AUS,FRA
FRA,GBR
FRA,AUS
GBR,AUS
FRA,ITA
FRA,NOR
ITA,NOR
RUS,NED
RUS,GER
NED,GER
USA,DEN
USA,CAN
DEN,CAN
AUS,SUI
AUS,NED
SUI,NED
AUS,GER
AUS,USA
GER,USA
GER,SUI
GER,CAN
SUI,CAN
POR,UKR
POR,GBR
UKR,GBR
NED,POL
NED,BEL
POL,BEL
NOR,BRA
NOR,GBR
BRA,GBR
ISR,GRE
ISR,ARG
GRE,ARG
USA,GER
USA,RUS
GER,RUS
AUS,BRA
AUS,SWE
BRA,SWE
BRA,ESP
BRA,AUS
ESP,AUS
BUL,ITA
BUL,CHN
ITA,CHN
FRA,RUS
FRA,AUT
RUS,AUT
KAZ,GER
KAZ,BUL
GER,BUL
ITA,RUS
ITA,BLR
RUS,BLR
AUT,FRA
AUT,KAZ
FRA,KAZ
SVK,GER
SVK,KAZ
GER,KAZ
CZE,CHN
CZE,CHN
CHN,CHN
ITA,ITA
ITA,POL
ITA,POL
USA,AUS
USA,USA
AUS,USA
CHN,AUS
CHN,ITA
AUS,ITA
CUB,USA
CUB,CUB
USA,CUB
GER,BEL
GER,USA
BEL,USA
RUS,RUS
RUS,AUS
RUS,AUS
BRA,RUS
BRA,USA
RUS,USA
GBR,AUS
GBR,AUS
AUS,AUS
ITA,USA
ITA,USA
USA,USA
RUS,HUN
RUS,HUN
HUN,HUN
AUS,RUS
AUS,USA
RUS,USA
AUS,NZL
AUS,BRA
NZL,BRA
CAN,HUN
CAN,FIN
HUN,FIN
AUS,NZL
AUS,GBR
NZL,GBR
CAN,USA
CAN,USA
USA,USA
GER,USA
GER,RUS
USA,RUS
AUS,USA
AUS,RUS
USA,RUS
GER,USA
GER,SWE
USA,SWE
BRA,RUS
BRA,USA
RUS,USA
KOR,CHN
KOR,CHN
CHN,CHN
GER,CHN
GER,CHN
CHN,CHN
GER,AUS
GER,GBR
AUS,GBR
IND,USA
IND,ESP
USA,ESP
YUG,NED
YUG,ITA
NED,ITA
ITA,ESP
ITA,CRO
ESP,CRO
AUS,RUS
AUS,GER
RUS,GER
BUL,TUR
BUL,CHN
TUR,CHN
BUL,CHN
BUL,GRE
CHN,GRE
CHN,TUR
CHN,GRE
TUR,GRE
HUN,CHN
HUN,PRK
CHN,PRK
PRK,CUB
PRK,BUL
CUB,BUL
POL,GRE
POL,GER
GRE,GER
GER,RUS
GER,GRE
RUS,GRE
UKR,GRE
UKR,KAZ
GRE,KAZ
ROU,UKR
ROU,RUS
UKR,RUS
CUB,PRK
CUB,ARM
PRK,ARM
USA,TUR
USA,BLR
TUR,BLR
KAZ,BUL
KAZ,AZE
BUL,AZE
PRK,USA
PRK,CAN
USA,CAN
UKR,USA
UKR,KOR
USA,KOR
UKR,RUS
UKR,USA
RUS,USA
JPN,RUS
JPN,KOR
RUS,KOR
IRI,RUS
IRI,KOR
RUS,KOR
GEO,IRI
GEO,RUS
IRI,RUS
GER,USA
GER,IRI
USA,IRI
RUS,KOR
RUS,BLR
KOR,BLR
MDA,RUS
MDA,USA
RUS,USA
UKR,ARM
UKR,USA
ARM,USA
CHN,KAZ
CHN,USA
KAZ,USA
TUR,POL
TUR,CUB
POL,CUB
RUS,POL
RUS,FRA
POL,FRA
POL,CUB
POL,FIN
CUB,FIN
BLR,TUR
BLR,GER
TUR,GER
GER,UKR
GER,POL
UKR,POL
SWE,POL
SWE,BLR
POL,BLR
UKR,KOR
UKR,CHN
KOR,CHN
POL,KOR
POL,GER
KOR,GER
ETH,POR
ETH,CHN
POR,CHN
CHN,RUS
CHN,ITA
RUS,ITA
USA,USA
USA,JAM
USA,JAM
FRA,SWE
FRA,SLO
SWE,SLO
AUT,RUS
AUT,ROU
RUS,ROU
NGR,FRA
NGR,JAM
FRA,JAM
NGR,FRA
NGR,AUS
FRA,AUS
USA,JAM
USA,USA
JAM,USA
JAM,USA
JAM,BAH
USA,BAH
GER,USA
GER,NGR
USA,NGR
ITA,CHN
ITA,KEN
CHN,KEN
MOZ,RUS
MOZ,CUB
RUS,CUB
BLR,GER
BLR,RUS
GER,RUS
GBR,SYR
GBR,BLR
SYR,BLR
UKR,BUL
UKR,GRE
BUL,GRE
NOR,FIN
NOR,AUS
FIN,AUS
USA,NGR
USA,ITA
NGR,ITA
JPN,ETH
JPN,RUS
ETH,RUS
RUS,GER
RUS,CHN
GER,CHN
CZE,UKR
CZE,RUS
UKR,RUS
CHN,CHN
CHN,KOR
CHN,KOR
CHN,KOR
CHN,KOR
KOR,KOR
INA,KOR
INA,INA
KOR,INA
AUS,USA
AUS,BRA
USA,BRA
AUS,BRA
AUS,BRA
BRA,BRA
FRA,CZE
FRA,USA
CZE,USA
ITA,HUN
ITA,CAN
HUN,CAN
AUS,SWE
AUS,GER
SWE,GER
SWE,GER
SWE,SUI
GER,SUI
CAN,FRA
CAN,ITA
FRA,ITA
CAN,RUS
CAN,FRA
RUS,FRA
GER,ITA
GER,FRA
ITA,FRA
AUS,FRA
AUS,NED
FRA,NED
NED,FRA
NED,AUS
FRA,AUS
USA,CHN
USA,GER
CHN,GER
CAN,CHN
CAN,RUS
CHN,RUS
GER,NED
USA,GER
USA,NED
GER,NED
USA,NZL
NZL,AUS
NZL,USA
AUS,USA
GER,ITA
GER,ROU
ITA,ROU
ITA,ROU
ITA,ITA
ROU,ITA
RUS,FRA
RUS,ITA
FRA,ITA
HUN,FRA
HUN,FRA
FRA,FRA
NOR,USA
NOR,CHN
USA,CHN
ROU,USA
ROU,RUS
USA,RUS
ROU,USA
ROU,UKR
USA,UKR
USA,UKR
USA,ROU
UKR,ROU
ROU,UKR
ROU,ROU
UKR,ROU
RUS,CHN
RUS,USA
CHN,USA
ROU,ROU
ROU,CHN
ROU,CHN
RUS,ESP
RUS,BUL
ESP,BUL
UKR,UKR
UKR,RUS
UKR,RUS
HUN,DEN
HUN,KOR
DEN,KOR
NED,AUS
NED,KOR
AUS,KOR
FRA,GER
FRA,CHN
FRA,CUB
GER,CHN
GER,CUB
CHN,CUB
CUB,ESP
CUB,PRK
CUB,JPN
ESP,PRK
ESP,JPN
PRK,JPN
JPN,CUB
JPN,FRA
JPN,KOR
CUB,FRA
CUB,KOR
FRA,KOR
ESP,BEL
ESP,CUB
ESP,KOR
BEL,CUB
BEL,KOR
CUB,KOR
NED,KOR
NED,JPN
NED,BEL
KOR,JPN
KOR,BEL
JPN,BEL
CHN,NED
CHN,KOR
CHN,POL
NED,KOR
NED,POL
KOR,POL
CUB,ITA
CUB,BEL
CUB,JPN
ITA,BEL
ITA,JPN
BEL,JPN
USA,ITA
USA,CAN
ITA,CAN
FRA,AUS
FRA,USA
AUS,USA
NED,CAN
NED,CHN
CAN,CHN
BLR,ROU
BLR,CAN
ROU,CAN
AUS,ROU
AUS,USA
ROU,USA
CAN,GER
CAN,UKR
GER,UKR
DEN,BLR
DEN,CAN
BLR,CAN
UKR,ESP
UKR,JPN
ESP,JPN
USA,DEN
USA,NED
DEN,NED
ITA,HKG
ITA,NZL
HKG,NZL
BUL,RUS
BUL,RUS
RUS,RUS
YUG,POL
YUG,GER
POL,GER
RUS,CHN
RUS,BUL
CHN,BUL
POL,YUG
POL,RUS
YUG,RUS
AUS,USA
AUS,GER
USA,GER
AUS,USA
AUS,CHN
USA,CHN
RSA,USA
RSA,USA
USA,USA
AUS,RSA
AUS,USA
RSA,USA
USA,USA
USA,CHN
USA,CHN
USA,CHN
USA,GER
CHN,GER
GER,HUN
GER,USA
HUN,USA
HUN,RSA
HUN,USA
RSA,USA
IRL,AUS
IRL,AUS
AUS,AUS
GER,CRC
GER,GER
CRC,GER
CHN,IRL
CHN,CAN
IRL,CAN
NED,IRL
NED,GER
IRL,GER
HUN,IRL
HUN,USA
IRL,USA
GER,USA
GER,CHN
USA,CHN
CHN,USA
CHN,AUS
USA,AUS
AUS,USA
AUS,GER
USA,GER
GER,USA
GER,CHN
USA,CHN
NED,USA
NED,GER
USA,GER
JPN,USA
JPN,CAN
USA,CAN
KOR,CHN
KOR,CHN
CHN,CHN
CHN,CHN
CHN,TPE
CHN,TPE
ESP,USA
ESP,CZE
USA,CZE
CZE,USA
CZE,ESP
USA,ESP
BRA,CUB
BRA,CHN
CUB,CHN
NED,AUS
NED,USA
AUS,USA
USA,KOR
USA,ITA
KOR,ITA
ETH,ETH
ETH,KEN
ETH,KEN
BAR,USA
BAR,TTO
USA,TTO
USA,CUB
USA,USA
CUB,USA
KEN,KEN
KEN,MAR
KEN,MAR
TTO,GRE
TTO,GBR
GRE,GBR
RUS,POL
RUS,MEX
POL,MEX
MAR,KEN
MAR,KEN
KEN,KEN
JAM,USA
JAM,USA
USA,USA
RSA,USA
RSA,KSA
USA,KSA
CUB,USA
CUB,BRA
USA,BRA
BAH,NGR
BAH,JAM
NGR,JAM
MAR,ETH
MAR,ALG
ETH,ALG
MEX,POL
MEX,LAT
POL,LAT
ALG,GER
ALG,DEN
GER,DEN
USA,EST
USA,CZE
EST,CZE
RSA,LTU
RSA,GER
LTU,GER
BLR,POL
BLR,ITA
POL,ITA
ALG,RUS
ALG,CUB
RUS,CUB
RUS,CZE
RUS,GBR
CZE,GBR
UKR,CUB
UKR,AUS
CUB,AUS
ETH,KEN
ETH,ETH
ETH,KEN
KEN,ETH
KEN,KEN
ETH,KEN
RUS,USA
RUS,USA
USA,USA
USA,FIN
USA,USA
FIN,USA
RUS,GBR
RUS,CUB
GBR,CUB
KOR,GBR
KOR,INA
KOR,CHN
KOR,KOR
KOR,INA
GBR,INA
GBR,CHN
GBR,KOR
GBR,INA
INA,CHN
INA,KOR
INA,INA
CHN,KOR
CHN,INA
KOR,INA
CHN,CHN
CHN,INA
CHN,INA
KOR,USA
KOR,CUB
USA,CUB
LTU,USA
LTU,FRA
USA,FRA
GER,USA
GER,BRA
USA,BRA
UZB,ITA
UZB,GBR
UZB,KAZ
ITA,GBR
ITA,KAZ
GBR,KAZ
PRK,CUB
PRK,FRA
PRK,ESP
CUB,FRA
CUB,ESP
FRA,ESP
UKR,FRA
UKR,THA
UKR,KAZ
FRA,THA
FRA,KAZ
THA,KAZ
UKR,USA
UKR,CUB
UKR,RUS
USA,CUB
USA,RUS
CUB,RUS
RUS,MAR
RUS,KAZ
RUS,USA
MAR,KAZ
MAR,USA
KAZ,USA
MEX,RUS
MEX,CUB
MEX,UKR
RUS,CUB
RUS,UKR
CUB,UKR
ALG,CUB
ALG,UZB
ALG,USA
CUB,UZB
CUB,USA
UZB,USA
MDA,ROU
MDA,RUS
MDA,UKR
ROU,RUS
ROU,UKR
RUS,UKR
USA,THA
USA,KAZ
USA,ROU
THA,KAZ
THA,ROU
KAZ,ROU
AZE,HUN
AZE,CUB
AZE,RUS
HUN,CUB
HUN,RUS
CUB,RUS
UKR,UZB
UKR,RUS
UKR,CZE
UZB,RUS
UZB,CZE
RUS,CZE
GER,GEO
GER,CUB
GER,RUS
GEO,CUB
GEO,RUS
CUB,RUS
SVK,FRA
SVK,SVK
FRA,SVK
CZE,SVK
CZE,POL
SVK,POL
ITA,GER
ITA,GBR
GER,GBR
CAN,GER
CAN,CUB
GER,CUB
GER,HUN
GER,RUS
HUN,RUS
GER,ROU
GER,CUB
ROU,CUB
ROU,HUN
ROU,POL
HUN,POL
GBR,NOR
GBR,BUL
NOR,BUL
ISR,NOR
ISR,BUL
NOR,BUL
HUN,ITA
HUN,SWE
ITA,SWE
GER,HUN
GER,AUS
HUN,AUS
POL,HUN
POL,GER
HUN,GER
GER,GER
GER,KAZ
GER,KAZ
RUS,GER
AUS,GBR
AUS,GER
GBR,GER
AUS,GER
AUS,GER
GER,GER
GER,FRA
GER,AUS
FRA,AUS
ITA,AUS
ITA,BEL
AUS,BEL
AUS,FRA
AUS,GBR
FRA,GBR
RUS,ESP
RUS,URU
ESP,URU
GER,USA
GER,FRA
USA,FRA
GBR,GER
GBR,UKR
GER,UKR
RUS,CHN
RUS,CHN
CHN,CHN
RUS,CHN
RUS,MEX
CHN,MEX
GER,RUS
GER,CHN
RUS,CHN
AUS,CHN
AUS,RUS
CHN,RUS
USA,NED
NZL,USA
NZL,AUS
USA,AUS
USA,AUS
USA,GBR
AUS,GBR
ITA,FRA
ITA,CHN
FRA,CHN
RUS,KOR
RUS,GER
KOR,GER
GER,RUS
GER,FRA
RUS,FRA
GER,ROU
GER,FRA
ROU,FRA
CUB,ITA
CUB,FRA
ITA,FRA
KOR,RUS
KOR,FRA
RUS,FRA
CHI,CMR
CHI,ESP
CMR,ESP
RUS,CHN
RUS,UKR
CHN,UKR
BUL,LAT
BUL,RUS
LAT,RUS
KOR,RUS
KOR,FRA
RUS,FRA
UKR,RUS
UKR,CHN
RUS,CHN
RUS,CHN
RUS,KOR
CHN,KOR
RUS,ROU
RUS,FRA
ROU,FRA
BUL,HUN
BUL,GRE
HUN,GRE
POL,ESP
POL,RUS
ESP,RUS
ESP,RUS
ESP,SWE
RUS,SWE
AUS,NED
AUS,KOR
NED,KOR
EST,RUS
EST,FRA
EST,JPN
RUS,FRA
RUS,JPN
FRA,JPN
CUB,KGZ
CUB,JPN
CUB,KOR
KGZ,JPN
KGZ,KOR
JPN,KOR
ITA,GEO
ITA,TUR
ITA,FRA
GEO,TUR
GEO,FRA
TUR,FRA
BLR,LAT
BLR,ITA
BLR,BRA
LAT,ITA
LAT,BRA
ITA,BRA
EST,POR
EST,JPN
EST,KOR
POR,JPN
POR,KOR
JPN,KOR
FRA,UKR
FRA,NED
FRA,BRA
UKR,NED
UKR,BRA
NED,BRA
RUS,FRA
RUS,JPN
RUS,CAN
FRA,JPN
FRA,CAN
JPN,CAN
KSA,NED
KSA,NED
NED,NED
BRA,GER
BRA,SUI
GER,SUI
BLR,RUS
BLR,HUN
RUS,HUN
SUI,FRA
SUI,BEL
FRA,BEL
AUS,GBR
AUS,ITA
GBR,ITA
AUS,FRA
AUS,USA
FRA,USA
ITA,SLO
ITA,NOR
SLO,NOR
CRO,GBR
CRO,AUS
GBR,AUS
DEN,FRA
DEN,AUS
FRA,AUS
FRA,POL
FRA,ITA
POL,ITA
GER,ITA
GER,NED
ITA,NED
GER,NZL
GER,SUI
NZL,SUI
ARG,AUS
ARG,USA
AUS,USA
USA,FIN
USA,GBR
FIN,GBR
SWE,GBR
SWE,ITA
GBR,ITA
AUS,GBR
AUS,BRA
GBR,BRA
NZL,AUT
NZL,ARG
AUT,ARG
NOR,DEN
NOR,GER
DEN,GER
BRA,USA
BRA,GBR
USA,GBR
GER,AUT
GER,AUS
AUT,AUS
BLR,FRA
BLR,CHN
FRA,CHN
RUS,CHN
RUS,RUS
CHN,RUS
CHN,CHN
CHN,MDA
CHN,MDA
ROU,RUS
ROU,SUI
RUS,SUI
CZE,BUL
CZE,BLR
BUL,BLR
NOR,SLO
NOR,FIN
SLO,FIN
BLR,SWE
BLR,DEN
SWE,DEN
USA,UKR
USA,CZE
UKR,CZE
ITA,AUS
ITA,GBR
AUS,GBR
KUW,GBR
KUW,AUS
GBR,AUS
GER,USA
GER,AUS
USA,AUS
RUS,ITA
RUS,USA
ITA,USA
AUS,SWE
AUS,AUS
SWE,AUS
USA,NED
USA,RUS
NED,RUS
USA,AUS
USA,AUS
AUS,AUS
AUS,USA
AUS,USA
USA,USA
ITA,ITA
ITA,RSA
ITA,RSA
AUS,USA
AUS,UKR
USA,UKR
ITA,NED
ITA,AUS
NED,AUS
USA,ITA
USA,USA
ITA,USA
USA,AUS
USA,ITA
AUS,ITA
CAN,USA
CAN,USA
USA,USA
BRA,AUS
BRA,USA
AUS,USA
GER,USA
GER,AUS
USA,AUS
NED,AUS
NED,USA
AUS,USA
NED,USA
FRA,CHN
FRA,CHN
CHN,CHN
CHN,CHN
CHN,SWE
CHN,SWE
FRA,KOR
FRA,AUS
KOR,AUS
TPE,GRE
TPE,ESP
GRE,ESP
IRI,USA
IRI,KOR
USA,KOR
MEX,CUB
MEX,GER
CUB,GER
ESP,CAN
ESP,AUS
CAN,AUS
FRA,RUS
FRA,GER
RUS,GER
CAN,RUS
CAN,AUS
RUS,AUS
CZE,CAN
CZE,GER
CAN,GER
ITA,YUG
ITA,RUS
YUG,RUS
YUG,HUN
YUG,RUS
HUN,RUS
RUS,IRI
RUS,GER
IRI,GER
QAT,IRI
QAT,BUL
IRI,BUL
CHN,TUR
CHN,CHN
TUR,CHN
BLR,CRO
BLR,GRE
CRO,GRE
BLR,BUL
BLR,BUL
BUL,BUL
ARM,CHN
ARM,GRE
CHN,GRE
GEO,GRE
GEO,GER
GRE,GER
RUS,GRE
RUS,POL
GRE,POL
GRE,AZE
GRE,USA
AZE,USA
USA,IRI
USA,UKR
IRI,UKR
KOR,RUS
KOR,BUL
RUS,BUL
USA,CAN
USA,RUS
CAN,RUS
TUR,USA
TUR,KOR
USA,KOR
MKD,RUS
MKD,CUB
RUS,CUB
GEO,RUS
GEO,KAZ
RUS,KAZ
CUB,RUS
CUB,UZB
RUS,UZB
PRK,KOR
PRK,CUB
KOR,CUB
CHN,BUL
CHN,KOR
BUL,KOR
GEO,RUS
GEO,CUB
RUS,CUB
RUS,CUB
RUS,JPN
CUB,JPN
FIN,RUS
FIN,USA
RUS,USA
GEO,TUR
GEO,HUN
TUR,HUN
USA,SWE
USA,UKR
SWE,UKR
BLR,USA
BLR,RUS
USA,RUS
KOR,KOR
KOR,KOR
KOR,KOR
GER,KOR
GER,UKR
KOR,UKR
POR,ETH
POR,ETH
ETH,ETH
JAM,JAM
JAM,GRE
JAM,GRE
USA,KAZ
USA,NGR
KAZ,NGR
ROU,ALG
ROU,ROU
ALG,ROU
JAM,BAH
JAM,SRI
BAH,SRI
ESP,CHN
ESP,NOR
CHN,NOR
GBR,AUS
GBR,JAM
AUS,JAM
MAR,RUS
MAR,JAM
RUS,JAM
USA,BAH
USA,JAM
BAH,JAM
RUS,USA
RUS,JAM
USA,JAM
ETH,ROU
ETH,IRL
ROU,IRL
GBR,MOZ
GBR,AUT
MOZ,AUT
BLR,BLR
BLR,GRE
BLR,GRE
GER,POL
GER,RUS
POL,RUS
BLR,GBR
BLR,RUS
GBR,RUS
SWE,ROU
SWE,RUS
SWE,RSA
ROU,RUS
ROU,RSA
RUS,RSA
CUB,NOR
CUB,GRE
NOR,GRE
RUS,GER
RUS,ITA
GER,ITA
JPN,ROU
ISL,USA
ISL,AUS
USA,AUS
GER,BLR
GER,RUS
BLR,RUS
UKR,BUL
UKR,RUS
BUL,RUS
CHN,GBR
CHN,CHN
CHN,CHN
CHN,INA
GBR,CHN
GBR,CHN
GBR,INA
CHN,CHN
CHN,INA
CHN,INA
CHN,CHN
CHN,DEN
CHN,DEN
BRA,USA
BRA,AUS
USA,AUS
BRA,AUS
BRA,BRA
AUS,BRA
FRA,CZE
FRA,FRA
CZE,FRA
AUS,ITA
AUS,CAN
ITA,CAN
POL,GER
POL,HUN
GER,HUN
ROU,GER
ROU,HUN
GER,HUN
LTU,NED
LTU,GER
NED,GER
FRA,NED
FRA,USA
NED,USA
CHN,FRA
CHN,AUS
FRA,AUS
GBR,NED
GBR,FRA
NED,FRA
RUS,ITA
RUS,NED
ITA,NED
UKR,FRA
UKR,RUS
FRA,RUS
CAN,USA
CAN,CHN
USA,CHN
GER,CHN
GER,CHN
CHN,CHN
AUS,CHN
AUS,CAN
CHN,CAN
UKR,RUS
UKR,CHN
RUS,CHN
GER,NED
GER,GER
NED,GER
USA,GER
USA,NED
GER,NED
USA,GBR
GER,ITA
GER,POL
ITA,POL
ITA,ITA
ITA,GER
ITA,GER
CHN,RUS
CHN,SUI
RUS,SUI
FRA,HUN
FRA,SUI
HUN,SUI
GER,NOR
GER,USA
NOR,USA
USA,ROU
USA,RUS
